mindate,maxdate,name,datacoverage,id
2008-03-28,2021-05-05,"Gorham, KS 67640",1.0,ZIP:67640
1948-06-01,2021-05-04,"Hill City, KS 67642",1.0,ZIP:67642
1893-04-01,2021-05-05,"Lenora, KS 67645",1.0,ZIP:67645
1951-09-01,2021-04-20,"Logan, KS 67646",0.9892,ZIP:67646
1995-06-01,2021-05-05,"Lucas, KS 67648",1.0,ZIP:67648
1948-08-01,2021-05-03,"Luray, KS 67649",1.0,ZIP:67649
1909-11-01,2021-05-05,"Natoma, KS 67651",1.0,ZIP:67651
1948-08-01,2021-05-05,"Norcatur, KS 67653",0.9993,ZIP:67653
1950-10-01,2021-05-05,"Norton, KS 67654",1.0,ZIP:67654
1892-07-01,2021-05-05,"Ogallah, KS 67656",1.0,ZIP:67656
2005-08-23,2021-05-05,"Paradise, KS 67658",1.0,ZIP:67658
1893-01-01,2021-05-05,"Phillipsburg, KS 67661",1.0,ZIP:67661
1893-01-27,2021-05-05,"Plainville, KS 67663",1.0,ZIP:67663
1948-08-01,2021-05-05,"Russell, KS 67665",1.0,ZIP:67665
1936-07-01,2021-05-05,"Stockton, KS 67669",1.0,ZIP:67669
2008-02-06,2021-05-04,"Victoria, KS 67671",1.0,ZIP:67671
1899-09-01,2021-05-04,"Wakeeney, KS 67672",1.0,ZIP:67672
1893-01-01,2021-05-05,"Colby, KS 67701",1.0,ZIP:67701
1893-07-01,2021-05-05,"Atwood, KS 67730",1.0,ZIP:67730
1940-04-21,2021-04-30,"Brewster, KS 67732",0.892,ZIP:67732
2012-07-08,2021-04-28,"Edson, KS 67733",0.0898,ZIP:67733
1895-06-01,2021-05-05,"Goodland, KS 67735",1.0,ZIP:67735
1893-01-01,2021-05-04,"Gove, KS 67736",1.0,ZIP:67736
1892-12-02,2021-05-05,"Grainfield, KS 67737",1.0,ZIP:67737
1926-06-30,2021-05-03,"Grinnell, KS 67738",1.0,ZIP:67738
2006-04-24,2021-05-05,"Herndon, KS 67739",1.0,ZIP:67739
1893-01-01,2021-05-03,"Hoxie, KS 67740",1.0,ZIP:67740
1998-08-05,2021-05-03,"Kanorado, KS 67741",1.0,ZIP:67741
1949-09-01,2021-05-04,"Mc Donald, KS 67745",1.0,ZIP:67745
1892-01-01,2021-05-05,"Oakley, KS 67748",1.0,ZIP:67748
1893-01-01,2021-05-03,"Oberlin, KS 67749",1.0,ZIP:67749
2005-03-04,2021-04-20,"Park, KS 67751",0.9855,ZIP:67751
1893-01-01,2021-05-03,"Quinter, KS 67752",1.0,ZIP:67752
1951-10-01,2021-05-04,"Rexford, KS 67753",0.9863,ZIP:67753
1894-03-01,2021-05-03,"Saint Francis, KS 67756",1.0,ZIP:67756
1893-01-01,2021-05-03,"Sharon Springs, KS 67758",1.0,ZIP:67758
1892-12-01,2021-05-05,"Wallace, KS 67761",1.0,ZIP:67761
2005-04-12,2021-05-05,"Weskan, KS 67762",0.8938,ZIP:67762
1890-11-01,2021-05-05,"Winona, KS 67764",1.0,ZIP:67764
1909-04-01,2021-05-05,"Dodge City, KS 67801",1.0,ZIP:67801
1907-05-01,2021-05-05,"Ashland, KS 67831",1.0,ZIP:67831
1920-01-01,2021-05-05,"Bucklin, KS 67834",1.0,ZIP:67834
1911-09-01,2021-05-05,"Cimarron, KS 67835",1.0,ZIP:67835
1915-10-01,2021-05-04,"Deerfield, KS 67838",1.0,ZIP:67838
1890-12-01,2021-05-05,"Englewood, KS 67840",1.0,ZIP:67840
2005-05-19,2021-05-05,"Ensign, KS 67841",0.9925,ZIP:67841
2012-09-13,2021-05-05,"Ford, KS 67842",1.0,ZIP:67842
1893-09-01,2021-05-05,"Garden City, KS 67846",1.0,ZIP:67846
1973-04-01,2021-05-04,"Hanston, KS 67849",1.0,ZIP:67849
1901-04-01,2021-05-05,"Healy, KS 67850",1.0,ZIP:67850
2015-06-23,2021-05-04,"Holcomb, KS 67851",0.7783,ZIP:67851
2005-05-18,2021-05-05,"Ingalls, KS 67853",1.0,ZIP:67853
1900-12-01,2021-05-05,"Jetmore, KS 67854",1.0,ZIP:67854
1894-01-20,2021-05-04,"Johnson, KS 67855",1.0,ZIP:67855
2005-06-13,2021-05-03,"Kendall, KS 67857",1.0,ZIP:67857
1998-08-01,2021-05-05,"Kismet, KS 67859",0.997,ZIP:67859
1893-01-01,2021-05-04,"Lakin, KS 67860",1.0,ZIP:67860
1893-01-01,2021-05-04,"Leoti, KS 67861",1.0,ZIP:67861
2005-05-18,2021-05-05,"Manter, KS 67862",1.0,ZIP:67862
1895-03-18,2021-05-05,"Meade, KS 67864",1.0,ZIP:67864
1912-06-01,2021-05-05,"Minneola, KS 67865",1.0,ZIP:67865
1906-02-01,2021-05-05,"Montezuma, KS 67867",1.0,ZIP:67867
1910-04-16,2021-05-05,"Plains, KS 67869",1.0,ZIP:67869
1909-03-01,2021-05-05,"Satanta, KS 67870",1.0,ZIP:67870
1895-07-01,2021-05-03,"Scott City, KS 67871",1.0,ZIP:67871
1971-07-01,2021-05-05,"Spearville, KS 67876",1.0,ZIP:67876
1893-01-01,2021-05-05,"Syracuse, KS 67878",1.0,ZIP:67878
1893-01-01,2021-05-05,"Tribune, KS 67879",1.0,ZIP:67879
1893-01-01,2021-05-05,"Ulysses, KS 67880",1.0,ZIP:67880
2012-04-01,2021-05-04,"Wright, KS 67882",0.4348,ZIP:67882
1893-01-01,2021-04-11,"Liberal, KS 67901",0.8858,ZIP:67901
1940-12-01,2021-05-05,"Elkhart, KS 67950",1.0,ZIP:67950
1904-05-01,2021-05-05,"Hugoton, KS 67951",1.0,ZIP:67951
2015-05-28,2021-05-05,"Moscow, KS 67952",1.0,ZIP:67952
1893-01-01,2021-05-05,"Richfield, KS 67953",0.8476,ZIP:67953
1941-01-01,2021-05-05,"Rolla, KS 67954",0.8789,ZIP:67954
2006-06-16,2021-04-28,"Bancroft, NE 68004",0.8585,ZIP:68004
1985-01-01,2021-05-04,"Bennington, NE 68007",1.0,ZIP:68007
1893-04-01,2021-05-05,"Blair, NE 68008",1.0,ZIP:68008
2019-07-29,2021-04-19,"Cedar Bluffs, NE 68015",0.7044,ZIP:68015
2004-05-17,2021-05-04,"Ceresco, NE 68017",0.7907,ZIP:68017
2006-06-01,2021-05-03,"Craig, NE 68019",0.8834,ZIP:68019
1936-07-01,2021-05-05,"Elkhorn, NE 68022",1.0,ZIP:68022
2002-02-01,2021-05-05,"Fort Calhoun, NE 68023",1.0,ZIP:68023
1893-01-01,2021-05-05,"Fremont, NE 68025",1.0,ZIP:68025
2010-06-04,2021-05-05,"Gretna, NE 68028",1.0,ZIP:68028
1989-09-06,2021-05-05,"Ithaca, NE 68033",0.9879,ZIP:68033
2020-07-07,2021-05-05,"Louisville, NE 68037",0.5083,ZIP:68037
1895-08-01,2021-05-05,"Lyons, NE 68038",1.0,ZIP:68038
2009-09-30,2021-05-05,"Nickerson, NE 68044",1.0,ZIP:68044
2004-03-01,2021-05-04,"Papillion, NE 68046",1.0,ZIP:68046
1891-10-01,2021-05-05,"Plattsmouth, NE 68048",1.0,ZIP:68048
1893-01-01,2021-05-05,"Tekamah, NE 68061",1.0,ZIP:68061
1946-03-05,2021-04-28,"Thurston, NE 68062",0.9383,ZIP:68062
1948-10-01,2021-05-04,"Valley, NE 68064",1.0,ZIP:68064
1903-05-02,2021-05-05,"Wahoo, NE 68066",1.0,ZIP:68066
1955-07-21,2021-05-03,"Waterloo, NE 68069",1.0,ZIP:68069
1895-02-01,2021-05-05,"Weston, NE 68070",1.0,ZIP:68070
2020-04-24,2021-05-03,"Omaha, NE 68107",1.0,ZIP:68107
1948-01-01,2021-05-04,"Omaha, NE 68110",1.0,ZIP:68110
2006-08-18,2021-05-04,"Omaha, NE 68112",1.0,ZIP:68112
2006-06-27,2021-04-23,"Omaha, NE 68116",0.9515,ZIP:68116
2006-06-01,2021-05-05,"Bellevue, NE 68123",1.0,ZIP:68123
2007-04-30,2021-05-05,"Omaha, NE 68127",1.0,ZIP:68127
2015-05-12,2021-05-05,"La Vista, NE 68128",1.0,ZIP:68128
2006-07-02,2021-05-05,"Omaha, NE 68132",0.9941,ZIP:68132
1995-03-01,2021-05-05,"Papillion, NE 68133",1.0,ZIP:68133
2006-06-16,2021-05-05,"Omaha, NE 68135",1.0,ZIP:68135
1950-11-01,2021-05-04,"Omaha, NE 68136",1.0,ZIP:68136
2012-02-15,2021-05-05,"Bellevue, NE 68147",0.9908,ZIP:68147
1964-06-01,2021-05-05,"Omaha, NE 68154",1.0,ZIP:68154
2006-06-24,2021-05-04,"Omaha, NE 68157",1.0,ZIP:68157
2011-05-11,2021-05-03,"Omaha, NE 68164",1.0,ZIP:68164
1921-07-21,2021-05-05,"Adams, NE 68301",0.9945,ZIP:68301
1893-01-01,2021-05-05,"Auburn, NE 68305",1.0,ZIP:68305
1893-01-01,2021-05-05,"Beatrice, NE 68310",1.0,ZIP:68310
2016-03-11,2021-05-03,"Beaver Crossing, NE 68313",0.425,ZIP:68313
1897-05-01,2021-05-03,"Benedict, NE 68316",1.0,ZIP:68316
1948-06-01,2021-05-04,"Blue Springs, NE 68318",1.0,ZIP:68318
1898-10-01,2021-05-03,"Bradshaw, NE 68319",0.9585,ZIP:68319
2006-08-24,2021-05-04,"Brock, NE 68320",0.8881,ZIP:68320
1894-12-01,2021-05-05,"Brownville, NE 68321",0.9868,ZIP:68321
2004-05-16,2021-05-03,"Byron, NE 68325",1.0,ZIP:68325
1994-05-01,2021-05-03,"Carleton, NE 68326",0.9931,ZIP:68326
1894-09-01,2021-04-20,"Chester, NE 68327",1.0,ZIP:68327
2006-06-17,2021-05-03,"Cook, NE 68329",0.8912,ZIP:68329
2004-10-28,2021-05-03,"Cortland, NE 68331",0.6667,ZIP:68331
1893-07-01,2021-05-05,"Crete, NE 68333",1.0,ZIP:68333
2004-04-27,2021-05-03,"Davenport, NE 68335",1.0,ZIP:68335
2007-08-13,2021-05-05,"Davey, NE 68336",0.9597,ZIP:68336
1898-09-01,2021-05-05,"Dawson, NE 68337",1.0,ZIP:68337
2004-10-28,2021-05-05,"Daykin, NE 68338",0.9397,ZIP:68338
1943-02-01,2021-05-04,"Denton, NE 68339",1.0,ZIP:68339
2004-07-09,2021-05-03,"Deshler, NE 68340",0.2044,ZIP:68340
2004-06-21,2021-05-03,"De Witt, NE 68341",1.0,ZIP:68341
2004-05-12,2021-05-05,"Diller, NE 68342",1.0,ZIP:68342
1905-09-01,2021-04-20,"Du Bois, NE 68345",1.0,ZIP:68345
2006-09-10,2021-05-03,"Dunbar, NE 68346",1.0,ZIP:68346
2006-08-11,2021-05-03,"Eagle, NE 68347",1.0,ZIP:68347
2006-06-16,2021-05-05,"Elk Creek, NE 68348",1.0,ZIP:68348
2018-09-29,2021-05-04,"Elmwood, NE 68349",0.9852,ZIP:68349
1905-05-01,2021-05-05,"Endicott, NE 68350",1.0,ZIP:68350
1893-01-01,2021-05-05,"Fairbury, NE 68352",1.0,ZIP:68352
1894-11-01,2021-05-04,"Fairmont, NE 68354",0.9825,ZIP:68354
1980-05-15,2021-05-05,"Falls City, NE 68355",1.0,ZIP:68355
2004-10-14,2021-05-03,"Filley, NE 68357",1.0,ZIP:68357
1943-01-22,2021-05-03,"Firth, NE 68358",1.0,ZIP:68358
1925-01-01,2021-05-05,"Friend, NE 68359",1.0,ZIP:68359
1893-01-01,2021-05-04,"Geneva, NE 68361",0.9849,ZIP:68361
1948-06-01,2021-05-03,"Hallam, NE 68368",1.0,ZIP:68368
1893-01-01,2021-05-05,"Hebron, NE 68370",1.0,ZIP:68370
2004-06-11,2021-04-15,"Henderson, NE 68371",1.0,ZIP:68371
1895-01-01,2021-05-05,"Hickman, NE 68372",1.0,ZIP:68372
2003-04-01,2021-05-05,"Humboldt, NE 68376",1.0,ZIP:68376
1958-04-01,2021-04-30,"Jansen, NE 68377",0.9791,ZIP:68377
2006-06-28,2021-05-04,"Johnson, NE 68378",1.0,ZIP:68378
1895-09-01,2021-05-05,"Mc Cool Junction, NE 68401",1.0,ZIP:68401
1942-08-01,2021-05-05,"Malcolm, NE 68402",1.0,ZIP:68402
1895-11-01,2021-05-03,"Milford, NE 68405",1.0,ZIP:68405
1924-07-01,2021-05-05,"Nebraska City, NE 68410",1.0,ZIP:68410
2004-05-16,2021-05-05,"Ohiowa, NE 68416",1.0,ZIP:68416
1902-09-01,2021-05-03,"Pawnee City, NE 68420",1.0,ZIP:68420
2004-05-13,2021-04-19,"Pleasant Dale, NE 68423",1.0,ZIP:68423
1905-01-01,2021-05-03,"Plymouth, NE 68424",1.0,ZIP:68424
1943-01-01,2021-05-04,"Raymond, NE 68428",1.0,ZIP:68428
2004-05-12,2021-05-04,"Reynolds, NE 68429",1.0,ZIP:68429
1943-01-01,2021-05-03,"Roca, NE 68430",1.0,ZIP:68430
1893-01-01,2021-05-03,"Seward, NE 68434",1.0,ZIP:68434
1996-11-06,2021-05-03,"Shickley, NE 68436",1.0,ZIP:68436
2006-08-03,2021-05-05,"Shubert, NE 68437",0.9998,ZIP:68437
2006-06-23,2021-05-05,"Steinauer, NE 68441",1.0,ZIP:68441
1949-03-05,2021-05-05,"Sterling, NE 68443",1.0,ZIP:68443
1893-01-01,2021-05-04,"Syracuse, NE 68446",0.976,ZIP:68446
1948-06-01,2021-05-05,"Table Rock, NE 68447",1.0,ZIP:68447
2006-06-26,2021-05-03,"Talmage, NE 68448",1.0,ZIP:68448
1893-06-05,2021-05-05,"Tecumseh, NE 68450",1.0,ZIP:68450
2004-05-24,2021-05-05,"Tobias, NE 68453",1.0,ZIP:68453
1916-10-01,2021-05-05,"Utica, NE 68456",1.0,ZIP:68456
1946-10-01,2021-05-03,"Verdon, NE 68457",0.8647,ZIP:68457
1961-04-01,2021-05-05,"Waco, NE 68460",0.9262,ZIP:68460
2007-08-30,2021-05-05,"Waverly, NE 68462",0.7523,ZIP:68462
1893-01-01,2021-05-04,"Weeping Water, NE 68463",0.9664,ZIP:68463
1910-02-01,2021-05-03,"Western, NE 68464",1.0,ZIP:68464
1894-11-01,2021-05-03,"Wilber, NE 68465",1.0,ZIP:68465
1897-12-01,2021-05-05,"Wymore, NE 68466",1.0,ZIP:68466
1893-04-01,2021-05-05,"York, NE 68467",1.0,ZIP:68467
2007-08-12,2021-05-05,"Lincoln, NE 68502",1.0,ZIP:68502
2015-06-16,2021-05-05,"Lincoln, NE 68503",1.0,ZIP:68503
2020-07-01,2021-05-03,"Lincoln, NE 68505",0.6287,ZIP:68505
2007-08-12,2021-05-04,"Lincoln, NE 68506",1.0,ZIP:68506
1991-05-14,2021-05-05,"Lincoln, NE 68510",1.0,ZIP:68510
1954-11-01,2021-05-05,"Lincoln, NE 68512",1.0,ZIP:68512
1925-07-01,2021-05-04,"Lincoln, NE 68516",1.0,ZIP:68516
2010-09-25,2021-05-05,"Lincoln, NE 68522",1.0,ZIP:68522
1946-11-01,2021-05-05,"Lincoln, NE 68523",1.0,ZIP:68523
1908-04-01,2021-05-04,"Lincoln, NE 68524",1.0,ZIP:68524
1956-09-01,2021-05-05,"Lincoln, NE 68526",1.0,ZIP:68526
2002-01-15,2021-05-04,"Lincoln, NE 68527",1.0,ZIP:68527
1893-07-01,2021-05-05,"Columbus, NE 68601",1.0,ZIP:68601
1893-01-01,2021-05-05,"Albion, NE 68620",1.0,ZIP:68620
1972-12-01,2021-05-04,"Bartlett, NE 68622",1.0,ZIP:68622
2002-09-01,2021-05-01,"Belgrade, NE 68623",1.0,ZIP:68623
2006-05-01,2021-05-03,"Bellwood, NE 68624",1.0,ZIP:68624
2004-05-19,2021-05-04,"Brainard, NE 68626",0.9469,ZIP:68626
1940-11-05,2021-05-03,"Clarkson, NE 68629",1.0,ZIP:68629
1889-01-01,2021-05-03,"David City, NE 68632",1.0,ZIP:68632
1911-07-01,2021-05-05,"Elgin, NE 68636",1.0,ZIP:68636
1893-04-01,2021-05-04,"Fullerton, NE 68638",1.0,ZIP:68638
1893-01-01,2021-05-04,"Genoa, NE 68640",0.9775,ZIP:68640
1893-01-01,2021-05-04,"Humphrey, NE 68642",1.0,ZIP:68642
1972-07-26,2021-05-03,"North Bend, NE 68649",0.2267,ZIP:68649
1895-07-07,2021-05-05,"Osceola, NE 68651",1.0,ZIP:68651
1893-01-01,2021-05-05,"Polk, NE 68654",1.0,ZIP:68654
2004-05-15,2021-05-03,"Rising City, NE 68658",0.9986,ZIP:68658
2004-08-27,2021-05-03,"Saint Edward, NE 68660",0.4579,ZIP:68660
1905-01-01,2021-05-03,"Schuyler, NE 68661",1.0,ZIP:68661
1995-02-01,2021-05-05,"Shelby, NE 68662",1.0,ZIP:68662
1948-09-01,2021-05-04,"Spalding, NE 68665",1.0,ZIP:68665
2004-05-09,2021-05-05,"Stromsburg, NE 68666",0.9333,ZIP:68666
1947-04-16,2021-05-03,"Ulysses, NE 68669",1.0,ZIP:68669
1893-02-01,2021-05-04,"Norfolk, NE 68701",1.0,ZIP:68701
1906-06-01,2021-05-05,"Atkinson, NE 68713",1.0,ZIP:68713
2018-09-12,2021-05-04,"Battle Creek, NE 68715",0.6315,ZIP:68715
1905-12-01,2021-05-04,"Bloomfield, NE 68718",1.0,ZIP:68718
1906-05-12,2021-05-05,"Butte, NE 68722",1.0,ZIP:68722
1950-11-01,2021-04-28,"Chambers, NE 68725",1.0,ZIP:68725
1950-11-01,2021-05-05,"Coleridge, NE 68727",1.0,ZIP:68727
1957-06-01,2021-05-04,"Concord, NE 68728",1.0,ZIP:68728
1988-08-11,2021-05-05,"Crofton, NE 68730",1.0,ZIP:68730
1944-01-01,2021-05-02,"Emerson, NE 68733",1.0,ZIP:68733
2006-07-20,2021-05-03,"Fordyce, NE 68736",0.9409,ZIP:68736
1946-03-01,2021-05-03,"Hubbard, NE 68741",0.9297,ZIP:68741
1893-04-01,2021-05-05,"Lynch, NE 68746",1.0,ZIP:68746
2020-05-30,2021-04-23,"Mills, NE 68753",1.0,ZIP:68753
1918-04-01,2021-05-05,"Neligh, NE 68756",1.0,ZIP:68756
1940-08-25,2021-05-05,"Newcastle, NE 68757",1.0,ZIP:68757
1893-01-01,2021-05-05,"Oakdale, NE 68761",1.0,ZIP:68761
1893-01-01,2021-05-05,"Oneill, NE 68763",1.0,ZIP:68763
1987-08-01,2021-04-28,"Orchard, NE 68764",1.0,ZIP:68764
1929-07-01,2021-05-04,"Osmond, NE 68765",1.0,ZIP:68765
1948-09-05,2021-05-05,"Pierce, NE 68767",1.0,ZIP:68767
1992-04-01,2021-05-05,"Royal, NE 68773",1.0,ZIP:68773
1893-01-01,2021-05-05,"Springview, NE 68778",1.0,ZIP:68778
1893-01-01,2021-05-03,"Stanton, NE 68779",1.0,ZIP:68779
1950-11-01,2021-05-05,"Verdigre, NE 68783",1.0,ZIP:68783
1894-10-01,2021-04-28,"Wakefield, NE 68784",1.0,ZIP:68784
1948-06-01,2021-05-03,"Wayne, NE 68787",0.9947,ZIP:68787
1890-01-01,2021-05-04,"West Point, NE 68788",1.0,ZIP:68788
1936-07-01,2021-04-28,"Winside, NE 68790",1.0,ZIP:68790
1895-01-01,2021-05-05,"Grand Island, NE 68801",1.0,ZIP:68801
2004-05-06,2021-05-05,"Grand Island, NE 68803",1.0,ZIP:68803
1948-06-01,2021-05-05,"Anselmo, NE 68813",1.0,ZIP:68813
1893-01-01,2021-05-05,"Ansley, NE 68814",0.9185,ZIP:68814
1893-01-13,2021-05-05,"Arcadia, NE 68815",1.0,ZIP:68815
1894-11-01,2021-05-05,"Aurora, NE 68818",1.0,ZIP:68818
2004-12-03,2021-05-01,"Boelus, NE 68820",1.0,ZIP:68820
1894-11-01,2021-05-04,"Broken Bow, NE 68822",1.0,ZIP:68822
1911-06-21,2021-05-05,"Burwell, NE 68823",1.0,ZIP:68823
1909-07-01,2021-05-03,"Cairo, NE 68824",1.0,ZIP:68824
1893-01-01,2021-05-05,"Callaway, NE 68825",1.0,ZIP:68825
1878-05-03,2021-05-03,"Central City, NE 68826",1.0,ZIP:68826
1997-09-01,2021-05-05,"Dannebrog, NE 68831",1.0,ZIP:68831
2004-05-12,2021-05-05,"Doniphan, NE 68832",1.0,ZIP:68832
1894-09-01,2021-04-29,"Elba, NE 68835",1.0,ZIP:68835
1908-05-21,2021-05-03,"Elm Creek, NE 68836",0.9693,ZIP:68836
2004-05-30,2021-05-03,"Elyria, NE 68837",0.9416,ZIP:68837
1894-12-01,2021-05-03,"Gibbon, NE 68840",1.0,ZIP:68840
2004-11-20,2021-05-03,"Giltner, NE 68841",0.6881,ZIP:68841
1894-12-01,2021-05-05,"Greeley, NE 68842",0.8922,ZIP:68842
2004-05-13,2021-05-03,"Hampton, NE 68843",0.9216,ZIP:68843
2004-05-18,2021-05-03,"Kearney, NE 68845",1.0,ZIP:68845
2004-05-13,2021-05-03,"Hordville, NE 68846",1.0,ZIP:68846
1894-11-01,2021-05-05,"Kearney, NE 68847",1.0,ZIP:68847
1893-01-01,2021-05-05,"Lexington, NE 68850",1.0,ZIP:68850
1895-04-01,2021-05-05,"Litchfield, NE 68852",1.0,ZIP:68852
1894-11-01,2021-05-05,"Loup City, NE 68853",1.0,ZIP:68853
1893-02-01,2021-05-05,"Marquette, NE 68854",1.0,ZIP:68854
2004-07-24,2021-05-05,"Merna, NE 68856",0.9195,ZIP:68856
1943-08-26,2021-05-04,"Miller, NE 68858",1.0,ZIP:68858
1939-04-12,2021-05-03,"Oconto, NE 68860",1.0,ZIP:68860
1895-07-01,2021-05-05,"Ord, NE 68862",1.0,ZIP:68862
1893-01-01,2021-05-05,"Palmer, NE 68864",0.996,ZIP:68864
1893-01-01,2021-05-05,"Ravenna, NE 68869",1.0,ZIP:68869
2014-01-09,2021-05-03,"Riverdale, NE 68870",0.9723,ZIP:68870
2004-06-16,2021-05-05,"Rockville, NE 68871",0.9878,ZIP:68871
1896-09-01,2021-05-04,"Saint Libory, NE 68872",1.0,ZIP:68872
1895-07-01,2021-05-05,"Saint Paul, NE 68873",1.0,ZIP:68873
2004-08-08,2021-05-05,"Scotia, NE 68875",1.0,ZIP:68875
2004-07-09,2021-05-03,"Shelton, NE 68876",1.0,ZIP:68876
2004-05-26,2021-05-05,"Sumner, NE 68878",1.0,ZIP:68878
1921-10-15,2021-04-28,"Taylor, NE 68879",1.0,ZIP:68879
1998-11-01,2021-05-05,"Wood River, NE 68883",1.0,ZIP:68883
1894-11-01,2021-05-05,"Hastings, NE 68901",1.0,ZIP:68901
1896-04-01,2021-05-03,"Alma, NE 68920",0.9864,ZIP:68920
1894-11-01,2021-05-04,"Arapahoe, NE 68922",1.0,ZIP:68922
2004-09-08,2021-05-03,"Axtell, NE 68924",0.507,ZIP:68924
2004-05-11,2021-05-05,"Ayr, NE 68925",1.0,ZIP:68925
1893-01-01,2021-05-05,"Beaver City, NE 68926",1.0,ZIP:68926
1908-09-01,2021-05-03,"Bertrand, NE 68927",1.0,ZIP:68927
1951-09-01,2021-05-05,"Bladen, NE 68928",1.0,ZIP:68928
1894-11-01,2021-05-03,"Blue Hill, NE 68930",1.0,ZIP:68930
1898-05-01,2021-05-05,"Clay Center, NE 68933",1.0,ZIP:68933
1894-11-01,2021-05-03,"Edgar, NE 68935",1.0,ZIP:68935
1914-11-01,2021-05-05,"Edison, NE 68936",0.9925,ZIP:68936
1900-06-01,2021-05-05,"Elwood, NE 68937",1.0,ZIP:68937
2010-04-12,2021-05-03,"Fairfield, NE 68938",1.0,ZIP:68938
1888-01-01,2021-05-03,"Franklin, NE 68939",1.0,ZIP:68939
2004-05-11,2021-05-05,"Glenvil, NE 68941",1.0,ZIP:68941
1900-09-01,2021-05-03,"Guide Rock, NE 68942",1.0,ZIP:68942
1918-06-15,2021-05-03,"Hardy, NE 68943",0.9979,ZIP:68943
1971-07-01,2021-05-05,"Harvard, NE 68944",0.9702,ZIP:68944
1904-12-01,2021-05-05,"Hendley, NE 68946",1.0,ZIP:68946
1893-01-01,2021-05-05,"Hildreth, NE 68947",1.0,ZIP:68947
1894-11-01,2021-05-05,"Holdrege, NE 68949",1.0,ZIP:68949
2007-04-24,2021-05-05,"Inland, NE 68954",1.0,ZIP:68954
2004-05-18,2021-05-05,"Juniata, NE 68955",1.0,ZIP:68955
2004-06-01,2021-05-03,"Kenesaw, NE 68956",1.0,ZIP:68956
2004-04-27,2021-05-03,"Lawrence, NE 68957",1.0,ZIP:68957
2009-08-11,2021-05-03,"Loomis, NE 68958",0.1139,ZIP:68958
1893-01-01,2021-05-05,"Minden, NE 68959",1.0,ZIP:68959
1940-08-23,2021-05-03,"Naponee, NE 68960",1.0,ZIP:68960
1910-01-01,2021-05-05,"Nelson, NE 68961",1.0,ZIP:68961
1940-08-22,2021-04-17,"Oak, NE 68964",1.0,ZIP:68964
1908-05-01,2021-05-05,"Orleans, NE 68966",0.989,ZIP:68966
1941-08-01,2021-05-04,"Oxford, NE 68967",1.0,ZIP:68967
1894-11-01,2021-05-05,"Red Cloud, NE 68970",1.0,ZIP:68970
1894-11-01,2021-05-04,"Republican City, NE 68971",1.0,ZIP:68971
2004-05-11,2021-05-05,"Roseland, NE 68973",0.9648,ZIP:68973
1942-09-29,2021-05-03,"Saronville, NE 68975",1.0,ZIP:68975
1964-04-27,2021-05-03,"Stamford, NE 68977",1.0,ZIP:68977
1893-01-01,2021-05-05,"Superior, NE 68978",1.0,ZIP:68978
2004-05-15,2021-05-04,"Trumbull, NE 68980",0.9171,ZIP:68980
2004-07-30,2021-05-05,"Wilcox, NE 68982",1.0,ZIP:68982
1908-09-30,2021-05-05,"Mc Cook, NE 69001",1.0,ZIP:69001
2004-08-24,2021-05-03,"Bartley, NE 69020",0.8931,ZIP:69020
1893-01-01,2021-05-05,"Benkelman, NE 69021",1.0,ZIP:69021
1898-07-01,2021-05-03,"Cambridge, NE 69022",1.0,ZIP:69022
1911-07-01,2021-05-04,"Champion, NE 69023",1.0,ZIP:69023
1889-06-01,2021-05-05,"Culbertson, NE 69024",1.0,ZIP:69024
1893-11-30,2021-05-04,"Curtis, NE 69025",1.0,ZIP:69025
1951-09-02,2021-05-05,"Enders, NE 69027",0.9413,ZIP:69027
1944-10-01,2021-05-05,"Eustis, NE 69028",1.0,ZIP:69028
1893-01-01,2021-05-03,"Haigler, NE 69030",1.0,ZIP:69030
1894-12-01,2021-05-05,"Hayes Center, NE 69032",1.0,ZIP:69032
1893-01-01,2021-05-05,"Imperial, NE 69033",1.0,ZIP:69033
1893-02-01,2021-04-16,"Indianola, NE 69034",1.0,ZIP:69034
1949-10-01,2021-05-03,"Maywood, NE 69038",1.0,ZIP:69038
1909-03-01,2021-05-03,"Palisade, NE 69040",1.0,ZIP:69040
2004-06-26,2021-05-05,"Parks, NE 69041",1.0,ZIP:69041
1947-08-01,2021-05-03,"Stockville, NE 69042",1.0,ZIP:69042
1896-01-01,2021-04-16,"Stratton, NE 69043",1.0,ZIP:69043
1919-03-01,2021-05-05,"Trenton, NE 69044",1.0,ZIP:69044
1898-06-04,2021-05-05,"Wauneta, NE 69045",1.0,ZIP:69045
1895-01-01,2021-05-03,"Wilsonville, NE 69046",1.0,ZIP:69046
1917-05-01,2021-05-05,"North Platte, NE 69101",1.0,ZIP:69101
1943-07-01,2021-05-05,"Arnold, NE 69120",1.0,ZIP:69120
1909-08-01,2021-05-05,"Arthur, NE 69121",1.0,ZIP:69121
1916-05-01,2021-05-04,"Big Springs, NE 69122",1.0,ZIP:69122
2004-06-10,2021-05-04,"Brady, NE 69123",1.0,ZIP:69123
2002-01-14,2021-05-04,"Broadwater, NE 69125",1.0,ZIP:69125
2004-06-16,2021-05-03,"Brule, NE 69127",0.9327,ZIP:69127
1999-10-08,2021-05-05,"Bushnell, NE 69128",1.0,ZIP:69128
2000-10-01,2021-05-03,"Chappell, NE 69129",1.0,ZIP:69129
